Gyroscope Z
548.339877
492.675811
405.822779
350.280783
297.973651
250.488297
240.173355
126.708992
-34.606936
-36.376955
28.076174
74.40186
170.410167
228.698744
289.489764
265.19777
221.862807
211.73097
204.16261
157.592783
90.881353
33.508303
-57.617191
-45.532229
116.699226
148.864755
179.992687
229.00392
211.73097
132.263192
145.812997
161.804209
166.07667
157.043467
112.670905
91.613775
138.427743
205.383313
222.534193
213.012708
262.268082
247.192398
266.96779
375.976585
363.098167
328.674336
266.296403
206.787122
204.833997
236.877456
259.826676
260.437028
264.221208
276.184099
274.53615
239.074722
121.521004
38.269045
-30.090334
-62.438969
-76.538091
-73.181157
-48.645023
-47.241214
-49.865726
-71.472172
-81.604009
-32.53174
0.793457
38.452151
39.855959
-24.84131
-67.810063
-50.720218
-57.067875
-70.007328
-49.499515
-36.682131
-57.006839
-74.035649
-119.628914
-168.151866
-161.437998
-109.008796
-175.048839
-204.16261
-123.779304
-81.298833
-17.089845
28.686525
59.326175
85.266118
112.182624
146.240243
191.223156
206.237806
179.138195
118.713386
95.092779
49.43848
76.17188
147.277841
66.528324
-97.595221
-175.720226
-213.378919
-174.377452
-106.201178
-46.508792
14.221192
71.472172
135.31495
208.007825
230.89601
254.028336
300.231952
273.376482
139.953622
102.90528
125.8545
119.384773
71.166997
28.320314
14.221192
5.981446
-15.747071
-56.762699
-70.068364
-36.376955
-21.789552
30.578615
37.658694
9.70459
22.583009
43.518069
65.917973
22.033693
-34.484865
-47.729495
-40.161135
-20.996095
-1.525879
8.117676
14.221192
14.892579
14.587403
12.390137
-2.502442
-17.822267
-30.700685
-44.067386
-51.513675
-60.974125
-46.264651
19.04297
51.818851
66.528324
74.707036
67.138676
53.833011
34.17969
20.263673
11.657716
11.901856
-1.403809
-7.56836
-4.333496
-6.652832
-21.484376
-31.311037
-39.306643
-39.245608
-29.724123
-14.282227
-5.79834
-8.239747
-5.065918
-5.432129
-19.958497
-30.029299
-31.066896
-23.620607
-12.878419
-12.084962
-7.873536
-12.451173
-11.047364
-8.911133
-8.056641
-6.774903
-2.685547
-4.516602
-2.746582
-3.112793
0.915527
-3.66211
-12.512208
-9.765626
-8.972169
-6.774903
-4.028321
-2.807617
-1.831055
-1.831055
-1.342774
-1.647949
-1.281738
-0.854492
-1.159668
-2.868653
-3.90625
-4.699707
-123.291023
-172.851573
-71.228032
-93.261724
-66.162113
-70.61768
-16.296388
-14.770509
-5.371094
-5.249024
-1.098633
-0.549316
-0.732422
-0.976563
-1.342774
-6.042481
-3.967285
-2.075195
-3.967285
-8.483887
-5.493164
-8.483887
-4.394532
-4.943848
-2.258301
-0.671387
0.305176
1.098633
0.427246
2.502442
7.019043
10.498048
8.850098
11.413575
21.911622
2.563477
-0.610352
0.183105
-1.342774
0.976563
2.929688
3.173828
7.629395
27.282717
45.104983
76.843266
75.378423
47.058108
41.99219
35.095217
27.954103
26.489259
19.592286
10.864258
8.728028
16.601564
15.319825
8.239747
4.394532
1.464844
0.488281
-0.12207
-0.793457
-1.220703
-1.77002
-2.746582
-3.90625
-4.577637
-5.126953
-5.310059
-4.760742
-4.089356
-4.394532
-4.882813
-3.051758
-2.075195
-2.258301
-4.272461
-7.324219
-11.59668
-10.925294
-7.8125
-7.873536
-7.56836
-3.234863
-6.164551
-5.371094
-0.488281
-3.295899
-2.990723
-2.197266
-1.953125
-1.281738
-0.671387
-0.549316
-0.610352
-1.037598
-1.281738
-1.220703
-0.793457
-0.549316
-0.549316
-0.732422
-0.854492
-0.671387
-0.366211
0.427246
-1.098633
-2.01416
-2.441406
-2.807617
-2.868653
-3.173828
-3.66211
-4.028321
-4.638672
-1.281738
-18.981935
-12.451173
-2.929688
2.136231
2.136231
2.441406
1.403809
0.671387
0.976563
1.281738
1.647949
1.708984
2.075195
3.173828
3.601074
3.967285
5.004883
-2.624512
-16.906739
-17.395021
-0.244141
13.48877
23.010255
41.381838
29.296877
15.13672
9.754639
8.807374
15.748292
17.343751
7.162476
3.671875
-3.078003
-5.786133
-4.833985
-3.735352
-3.798218
-3.476563
-3.842774
-3.452149
-3.488159
-2.033692
0.780029
2.952881
4.865723
4.528809
4.990235
3.083496
4.154053
5.407715
7.080079
8.771973
4.111939
0.883789
-0.113525
-1.953125
-2.883301
-3.012695
-2.82898
-1.75293
1.28479
3.959961
5.31128
6.848145
5.731812
4.162598
3.31482
2.580567
1.331787
0.319824
0.540161
0.611572
0.756836
1.550293
1.499634
0.488281
-1.550293
-1.159668
2.375488
8.792725
12.695313
12.114259
14.301759
10.136719
5.172119
3.283692
-4.219971
-12.562257
-12.598878
-11.420899
-12.548829
-12.457276
-7.156983
-2.333985
-0.631104
-1.306152
2.754517
-13.264161
-15.702516
-7.263184
-0.62561
1.257324
3.236695
5.212403
4.891968
4.211426
3.051148
1.85669
0.837402
0.004883
1.538086
3.458252
1.49292
2.287598
9.992066
8.892823
20.386354
27.385256
23.52234
13.095704
2.825928
-5.356446
-9.28772
-9.399415
-6.740723
-2.197266
1.403809
4.577637
4.577637
3.112793
-2.990723
-6.347657
-9.46045
-17.333985
-25.390627
-28.991701
-31.433107
-34.912112
-26.000978
-20.81299
-17.700196
-11.535645
-7.56836
-4.760742
-3.90625
-2.685547
-1.037598
-0.976563
-2.380371
-2.197266
6.286621
-0.427246
2.563477
5.187989
-2.563477
9.216309
6.469727
1.831055
5.371094
5.920411
7.202149
6.103516
7.751465
8.544922
1.77002
-0.915527
1.342774
5.249024
8.178711
22.766115
10.498048
1.831055
1.281738
1.525879
0.732422
0.488281
0.732422
0.793457
0.732422
0.732422
0.793457
0.915527
0.854492
0.610352
0.488281
0.732422
0.793457
0.854492
0.427246
0.305176
0.366211
0.366211
0.427246
0.244141
0.183105
0.183105
0.061035
-0.305176
-0.610352
-0.732422
-0.854492
-0.915527
-1.098633
-1.159668
-1.220703
-1.525879
-1.403809
-1.281738
-0.915527
-0.732422
-0.671387
-0.610352
-0.488281
-0.488281
-0.732422
-0.915527
-1.220703
-1.281738
-1.159668
-0.854492
-0.671387
-0.427246
-0.183105
-0.244141
-0.244141
-0.244141
-0.183105
-0.12207
0
0
0
0.061035
0.183105
0.183105
0.061035
0.061035
0.061035
0.244141
0.244141
0.427246
0.488281
0.427246
0.244141
0.12207
0
0.183105
0.427246
0.549316
0.488281
0.488281
0.366211
0.305176
0.183105
-0.061035
-0.183105
-0.183105
-0.305176
-0.366211
-0.427246
-0.488281
-0.610352
-0.549316
-0.610352
-0.610352
-0.671387
-0.732422
-0.732422
-0.854492
-0.854492
-0.976563
-0.976563
-0.976563
-0.976563
-0.915527
-0.854492
-0.854492
-0.915527
-0.915527
-0.915527
-1.037598
-1.159668
-1.281738
-1.281738
-0.915527
-0.915527
-0.854492
-0.854492
-0.915527
-0.793457
-0.854492
-0.976563
-1.037598
-0.915527
-0.915527
-0.732422
-0.610352
-0.610352
-0.488281
-0.488281
-0.366211
-0.427246
-0.427246
-0.427246
-0.488281
-0.366211
-0.305176
-0.183105
-0.061035
-0.12207
0
0
0
-0.12207
-0.12207
-0.183105
-0.12207
-0.12207
-0.061035
-0.244141
-0.12207
-0.244141
-0.244141
-0.305176
-0.366211
-0.366211
-0.305176
-0.366211
-0.244141
-0.183105
-0.183105
0
0.061035
0
0
0.061035
0.061035
0.12207
0.12207
0.061035
0.12207
0.061035
-0.12207
-0.488281
-0.549316
-0.549316
-0.488281
-0.610352
-0.732422
-0.671387
-0.793457
-0.793457
-0.610352
-0.610352
-0.793457
-0.671387
-0.610352
-0.610352
-0.549316
-0.549316
-0.671387
-0.549316
-0.610352
-0.488281
-0.488281
-0.732422
-0.732422
-0.671387
-0.671387
-0.610352
-0.549316
-0.549316
-0.488281
-0.488281
-0.610352
-0.549316
-0.488281
-0.427246
-0.488281
-0.549316
-0.610352
-0.549316
-0.488281
-0.427246
-0.488281
-0.488281
-0.610352
-0.488281
-0.488281
-0.488281
-0.427246
-0.366211
-0.366211
-0.427246
-0.549316
-0.427246
-0.427246
-0.366211
-0.610352
-0.427246
-0.366211
-0.488281
-0.427246
-0.488281
-0.610352
-0.610352
-0.671387
-0.610352
-0.610352
-0.610352
-0.610352
-0.671387
-0.610352
-0.671387
-0.671387
-0.610352
-0.610352
-0.732422
-0.793457
-0.915527
-0.854492
-0.793457
-0.732422
-0.671387
-0.671387
-0.549316
-0.610352
-0.610352
-0.610352
-0.610352
-0.610352
-0.427246
-0.549316
-0.610352
-0.549316
-0.549316
-0.488281
-0.488281
-0.549316
-0.427246
-0.549316
-0.671387
-0.732422
-0.610352
-0.610352
-0.671387
-0.732422
-0.610352
-0.671387
-0.732422
-0.610352
-0.671387
-0.610352
-0.610352
-0.732422
-0.793457
-0.671387
-0.610352
-0.488281
-0.366211
-0.488281
-0.549316
-0.549316
-0.549316
-0.671387
-0.671387
-0.732422
-0.793457
-0.610352
-0.671387
-0.549316
-0.549316
-0.427246
-0.427246
-0.488281
-0.488281
-0.610352
-0.793457
-0.732422
-0.610352
-0.488281
-0.427246
-0.488281
-0.427246
-0.427246
-0.366211
-0.366211
-0.427246
-0.427246
-0.427246
-0.549316
-0.610352
-0.610352
-0.671387
-0.610352
-0.671387
-0.610352
-0.549316
-0.610352
-0.671387
-0.671387
-0.610352
-0.610352
-0.610352
-0.732422
-0.610352
-0.610352
-0.671387
-0.671387
-0.610352
-0.549316
-0.488281
-0.610352
-0.610352
-0.610352
-0.549316
-0.610352
-0.671387
-0.671387
-0.793457
-0.732422
-0.671387
-0.732422
-0.732422
-0.732422
-0.671387
-0.610352
-0.610352
-0.549316
-0.610352
-0.671387
-0.549316
-0.671387
-0.671387
-0.732422
-0.671387
-0.610352
-0.549316
-0.610352
-0.549316
-0.549316
-0.610352
-0.732422
-0.671387
-0.610352
-0.610352
-0.671387
-0.610352
-0.549316
-0.671387
-0.610352
-0.610352
-0.610352
-0.488281
-0.610352
-0.610352
-0.549316
-0.610352
-0.488281
-0.610352
-0.549316
-0.671387
-0.610352
-0.671387
-0.793457
-0.610352
-0.610352
-0.610352
-0.610352
-0.549316
-0.549316
-0.610352
-0.732422
-0.671387
-0.549316
-0.671387
-0.549316
-0.549316
-0.488281
-0.366211
-0.427246
-0.427246
-0.549316
-0.549316
-0.549316
-0.549316
-0.610352
-0.549316
-0.610352
-0.671387
-0.610352
-0.610352
-0.549316
-0.549316
-0.610352
-0.549316
-0.610352
-0.610352
-0.488281
-0.427246
-0.549316
-0.671387
-0.671387
-0.610352
-0.549316
-0.732422
-0.610352
-0.610352
-0.549316
-0.549316
-0.610352
-0.488281
-0.488281
-0.488281
-0.488281
-0.549316
-0.549316
-0.549316
-0.488281
-0.427246
-0.427246
-0.427246
-0.366211
-0.427246
-0.366211
-0.427246
-0.549316
-0.549316
-0.549316
-0.610352
-0.488281
-0.488281
-0.549316
-0.549316
-0.549316
-0.549316
-0.549316
-0.549316
-0.549316
-0.610352
-0.610352
-0.671387
-0.427246
-0.488281
-0.488281
-0.488281
-0.549316
-0.549316
-0.610352
-0.549316
-0.427246
-0.549316
-0.549316
-0.549316
-0.610352
-0.671387
-0.671387
-0.671387
-0.732422
-0.793457
-0.671387
-0.671387
-0.549316
-0.610352
-0.671387
-0.671387
-0.549316
-0.549316
-0.671387
-0.610352
-0.610352
-0.671387
-0.671387
-0.610352
-0.671387
-0.671387
-0.671387
-0.732422
-0.732422
-0.671387
-0.732422
-0.671387
-0.671387
-0.671387
-0.793457
-0.793457
-0.671387
-0.671387
-0.732422
-0.793457
-0.793457
-0.793457
-0.793457
-0.793457
-0.854492
-0.915527
-0.915527
-0.915527
-0.976563
-0.854492
-0.793457
-0.854492
-0.854492
-0.854492
-0.732422
-0.732422
-0.854492
-0.854492
-0.793457
-0.732422
-0.671387
-0.793457
-0.854492
-0.793457
-0.732422
-0.854492
-0.793457
-0.793457
-0.732422
-0.793457
-0.793457
-0.854492
-0.732422
-0.793457
-0.793457
-0.854492
-0.915527
-1.037598
-1.098633
-1.220703
-1.220703
-1.098633
-0.976563
-0.915527
-0.915527
-0.793457
-0.732422
-0.610352
-0.549316
-0.549316
-0.549316
-0.610352
-0.427246
-0.427246
-0.366211
-0.366211
-0.366211
-0.366211
-0.427246
-0.366211
-0.305176
-0.244141
-0.12207
-0.12207
-0.244141
-0.183105
-0.12207
-0.244141
-0.183105
-0.183105
-0.12207
-0.305176
-0.305176
-0.427246
-0.427246
-0.427246
-0.427246
-0.305176
-0.366211
-0.305176
-0.305176
-0.366211
-0.427246
-0.366211
-0.488281
-0.610352
-0.549316
-0.732422
-0.732422
-0.854492
-0.854492
-0.671387
-0.610352
-0.549316
-0.549316
-0.488281
-0.488281
-0.549316
-0.427246
-0.366211
-0.488281
-0.610352
-0.610352
-0.366211
-0.427246
-0.549316
-0.427246
-0.427246
-0.427246
-0.549316
-0.854492
-0.854492
-0.793457
-0.732422
-0.610352
-0.671387
-0.671387
-0.671387
-0.793457
-0.854492
-0.732422
-0.732422
-0.793457
-0.732422
-0.854492
-0.854492
-0.915527
-0.793457
-0.854492
-0.732422
-0.793457
-0.793457
-0.915527
-0.976563
-1.098633
-1.159668
-1.037598
-1.098633
-1.037598
-0.976563
-1.342774
-1.403809
-1.159668
-0.976563
-1.037598
-0.793457
-0.671387
-0.671387
-0.671387
-0.610352
-0.610352
-0.549316
-0.427246
-0.305176
-0.366211
-0.732422
-0.549316
-0.427246
-0.366211
-0.183105
0
0
0
-0.12207
-0.244141
-0.305176
-0.366211
-0.366211
-0.427246
-0.488281
-0.427246
-1.037598
-1.281738
-0.915527
-0.366211
-0.305176
-0.610352
-0.610352
-0.488281
-0.366211
-0.427246
-0.610352
-0.671387
-0.671387
-0.732422
-0.732422
-0.793457
-0.732422
-0.732422
-0.671387
-0.732422
-0.671387
-0.793457
-0.976563
-0.976563
-1.098633
-1.342774
-1.464844
-1.525879
-1.647949
-1.708984
-1.77002
-1.89209
-1.89209
-1.89209
-1.708984
-1.708984
-1.77002
-1.89209
-2.258301
-2.624512
-2.136231
-1.403809
-1.159668
-0.976563
-0.854492
-0.793457
-0.854492
-0.915527
-0.915527
-0.854492
-0.854492
-0.793457
-0.793457
-0.915527
-0.915527
-0.732422
-0.732422
-0.854492
-0.793457
-0.854492
-0.854492
-0.793457
-0.732422
-0.793457
-0.854492
-0.915527
-0.854492
-0.793457
-0.732422
-0.915527
-1.037598
-1.281738
-1.403809
-1.464844
-1.464844
-1.220703
-1.281738
-1.403809
-1.586914
-1.342774
-1.342774
-1.098633
-0.915527
-0.793457
-0.549316
-0.366211
-0.12207
0.061035
0.305176
0.244141
0.427246
0.671387
1.281738
2.075195
3.112793
3.66211
3.417969
3.356934
3.479004
2.990723
2.197266
1.281738
0.427246
-0.244141
-0.366211
-0.488281
-0.488281
-0.488281
-0.549316
-0.793457
-1.037598
-1.098633
-1.220703
-1.342774
-1.159668
-0.915527
-0.732422
-0.732422
-0.549316
-0.549316
-0.488281
-0.427246
-0.671387
-1.037598
-1.464844
-1.708984
-1.831055
-1.831055
-1.708984
-1.525879
-1.159668
-0.793457
-0.732422
-0.732422
-0.610352
-0.549316
-0.732422
-0.915527
-0.671387
-0.793457
-1.037598
-1.098633
-0.793457
-0.854492
-0.549316
-0.061035
0
0
-0.061035
-0.244141
-0.244141
-0.12207
-0.183105
-0.305176
-0.183105
-0.061035
-0.061035
0.061035
0.12207
0.244141
0.427246
0.610352
0.793457
0.854492
0.854492
0.671387
0.549316
0.305176
0.12207
0.061035
0
-0.183105
-0.488281
-0.610352
-0.610352
-0.488281
-0.488281
-0.549316
-0.732422
-0.854492
-0.976563
-0.976563
-0.915527
-0.671387
-0.671387
-0.610352
-0.549316
-0.488281
-0.488281
-0.427246
-0.488281
-0.488281
-0.610352
-0.793457
-0.732422
-0.732422
-0.671387
-0.732422
-0.854492
-0.915527
-0.854492
-0.915527
-0.793457
-0.732422
-0.671387
-0.793457
-0.976563
-0.854492
-0.732422
-0.732422
-0.732422
-0.915527
-0.732422
-0.732422
-0.854492
-0.915527
-1.098633
-1.220703
-1.281738
-1.159668
-1.098633
-0.915527
-0.854492
-0.915527
-1.159668
-1.098633
-1.342774
-1.586914
-1.403809
-1.342774
-1.525879
-1.342774
-1.037598
-1.098633
-0.915527
-0.793457
-0.488281
-0.610352
-0.732422
-0.671387
-0.671387
-0.671387
-0.793457
-1.037598
-1.098633
-1.098633
-1.159668
-1.037598
-0.854492
-0.610352
-0.488281
-0.549316
-0.488281
-0.366211
-0.305176
-0.183105
-0.366211
-0.488281
-0.610352
-0.915527
-1.098633
-1.098633
-0.915527
-0.732422
-0.610352
-0.488281
-0.610352
-0.611572
-0.675049
-0.788574
-0.674439
-0.732422
-0.723877
-0.625
-0.793457
-0.805664
-0.922241
-0.976563
-0.968628
-0.898438
-0.765991
-0.59082
-0.488281
-0.477295
-0.415649
-0.354004
-0.292358
-0.19043
0
0.014648
0.061035
0.061035
0.110474
0.27832
0.366211
0.384522
0.370483
0.205078
0.041504
-0.142822
-0.140381
-0.10498
-0.250855
-0.366211
-0.413818
-0.488281
-0.463257
-0.401611
-0.287476
-0.102539
0
0
-0.028687
-0.031738
-0.089722
-0.183105
-0.183105
-0.214844
-0.373535
-0.554199
-0.67749
-0.698242
-0.706177
-0.767822
-0.829468
-0.854492
-0.742798
-0.595703
-0.664673
-0.810547
-0.894165
-0.955811
-0.853882
-0.710449
-0.545044
-0.616455
-0.671387
-0.671387
-0.626831
-0.565186
-0.50354
-0.581055
-0.845337
-1.105957
-1.304321
-1.391602
-1.35437
-1.342774
-1.241455
-1.118164
-0.942993
-1.072998
-1.098633
-1.044922
-1.14624
-1.159668
-1.104126
-1.154785
-1.443482
-1.751709
-1.828003
-1.59668
-1.350098
-0.924072
-0.734253
-0.793457
-0.854492
-0.976563
-0.732422
-0.610352
-0.610352
-0.732422
-0.732422
-0.610352
-0.549316
-0.610352
-0.549316
-0.488281
-0.549316
-0.366211
-0.427246
-0.671387
-0.976563
-1.037598
-0.915527
-0.854492
-0.732422
-0.671387
-0.610352
-0.549316
-0.427246
-0.427246
-0.305176
-0.12207
-0.183105
-0.244141
-0.610352
-0.915527
-0.976563
-0.854492
-0.732422
-0.671387
-0.488281
-0.427246
-0.366211
-0.244141
-0.244141
-0.061035
0.12207
-0.061035
-0.366211
-0.305176
-0.366211
-0.366211
-0.305176
-0.366211
-0.366211
-0.305176
-0.366211
-0.427246
-0.610352
-0.854492
-0.976563
-0.976563
-1.098633
-0.976563
-0.793457
-0.671387
-0.732422
-0.793457
-0.793457
-0.915527
-0.854492
-0.854492
-1.159668
-1.464844
-1.647949
-1.77002
-1.525879
-1.464844
-1.159668
-0.793457
-0.732422
-0.976563
-1.098633
-1.159668
-1.159668
-1.037598
-0.915527
-0.793457
-0.488281
-0.488281
-0.732422
-0.854492
-0.854492
-0.854492
-0.854492
-0.732422
-0.549316
-0.305176
-0.305176
-0.244141
-0.12207
-0.366211
-0.610352
-0.671387
-0.732422
-0.671387
-0.671387
-0.610352
-0.488281
-0.427246
-0.305176
-0.183105
-0.183105
-0.12207
-0.183105
-0.488281
-0.793457
-1.098633
-1.037598
-1.037598
-0.915527
-0.793457
-0.610352
-0.549316
-0.488281
-0.488281
-0.610352
-0.671387
-0.732422
-0.732422
-0.732422
-0.671387
-0.671387
-0.671387
-0.671387
-0.732422
-0.732422
-0.671387
-0.732422
-0.671387
-0.793457
-0.671387
-0.732422
-0.793457
-0.976563
-0.854492
-0.732422
-0.671387
-0.610352
-0.610352
-0.671387
-0.610352
-0.671387
-0.671387
-0.732422
-0.915527
-0.732422
-0.671387
-0.610352
-0.427246
-0.488281
-0.549316
-0.610352
-0.732422
-0.732422
-0.976563
-0.976563
-1.037598
-1.098633
-1.281738
-1.220703
-1.037598
-0.793457
-0.549316
-0.427246
-0.427246
-0.549316
-0.610352
-0.915527
-1.098633
-0.976563
-0.915527
-0.915527
-0.915527
-0.976563
-1.159668
-1.098633
-0.915527
-0.854492
-0.549316
-0.610352
-0.488281
-0.610352
-0.854492
-0.915527
-0.793457
-0.610352
-0.488281
-0.305176
-0.244141
-0.244141
-0.305176
-0.366211
-0.610352
-0.610352
-0.549316
-0.488281
-0.366211
-0.183105
0
0
-0.061035
-0.12207
-0.366211
-0.488281
-0.732422
-0.854492
-0.671387
-0.671387
-0.427246
-0.244141
-0.366211
-0.366211
-0.366211
-0.366211
-0.610352
-0.671387
-0.854492
-1.037598
-0.976563
-0.793457
-0.732422
-0.793457
-0.793457
-0.854492
-0.732422
-0.610352
-0.488281
-0.488281
-0.549316
-0.488281
-0.671387
-1.037598
-1.098633
-1.220703
-1.281738
-1.281738
-1.037598
-0.976563
-0.854492
-0.610352
-0.549316
-0.427246
-0.366211
-0.488281
-0.610352
-0.854492
-0.976563
-0.915527
-0.854492
-0.732422
-0.793457
-0.793457
-0.671387
-0.671387
-0.671387
-0.610352
-0.488281
-0.549316
-0.610352
-0.488281
-0.610352
-0.610352
-0.427246
-0.427246
-0.427246
-0.366211
-0.427246
-0.488281
-0.610352
-0.610352
-0.610352
-0.488281
-0.183105
-0.244141
-0.610352
-0.610352
-0.671387
-0.610352
-0.549316
-0.427246
-0.427246
-0.183105
0
-0.12207
-0.183105
-0.12207
-0.183105
-0.061035
-0.061035
-0.12207
-0.244141
-0.183105
-0.366211
-0.549316
-0.488281
-0.366211
-0.427246
-0.366211
-0.244141
-0.366211
-0.427246
-0.610352
-0.610352
-0.488281
-0.549316
-0.610352
-0.427246
-0.427246
-0.610352
-0.488281
-0.610352
-0.976563
-0.854492
-0.793457
-0.732422
-0.793457
-0.793457
-0.671387
-0.488281
-0.183105
-0.12207
-0.061035
-0.12207
-0.427246
-0.366211
-0.305176
-0.305176
-0.183105
0
0.12207
0.244141
0
-0.244141
-0.366211
-0.305176
-0.488281
-0.671387
-0.610352
-0.488281
-0.488281
-0.549316
-0.488281
-0.549316
-0.488281
-0.427246
-0.732422
-0.976563
-1.342774
-1.586914
-1.586914
-1.342774
-0.976563
-0.610352
-0.183105
0.12207
0.549316
0.854492
1.098633
1.159668
1.098633
0.854492
0.366211
-0.183105
-0.427246
-0.549316
-0.488281
-0.305176
-0.12207
0.12207
0.366211
0.549316
0.854492
0.793457
0.732422
0.854492
0.732422
0.366211
0.244141
-0.061035
-0.488281
-0.549316
-0.427246
-0.549316
-0.610352
-0.427246
-0.244141
0
0.183105
0.427246
0.793457
0.976563
1.220703
1.281738
1.220703
0.915527
0.427246
-0.061035
-0.549316
-0.732422
-0.549316
-0.427246
-0.305176
-0.305176
-0.12207
0
0.183105
0.427246
0.549316
0.671387
0.549316
0.549316
0.488281
0.549316
0.488281
0.488281
0.366211
0.12207
0
-0.12207
-0.061035
0.061035
0
-0.12207
-0.183105
-0.305176
-0.366211
-0.244141
-0.305176
-0.366211
-0.305176
-0.305176
-0.488281
-0.854492
-1.159668
-1.220703
-0.976563
-0.854492
-0.854492
-0.915527
-0.976563
-0.793457
-0.854492
-0.732422
-0.793457
-0.732422
-0.732422
-0.732422
-0.671387
-0.793457
-0.915527
-0.976563
-0.732422
-0.671387
-0.610352
-0.488281
-0.366211
-0.366211
-0.305176
-0.244141
-0.183105
-0.427246
-1.037598
-1.708984
-1.953125
-2.319336
-2.136231
-1.77002
-1.89209
-1.464844
-0.854492
0.488281
2.258301
3.78418
5.493164
8.239747
14.770509
25.085451
37.536623
50.903323
63.842777
74.035649
79.95606
79.895024
75.866704
68.786625
58.654789
47.363284
35.766604
24.169923
12.939454
3.234863
-1.77002
1.342774
6.408692
8.361817
7.56836
5.920411
3.78418
2.075195
1.464844
0.366211
0.305176
0.366211
0.427246
0.427246
0.305176
0.12207
0
-0.305176
-0.732422
-1.281738
-1.342774
-1.77002
-3.845215
-6.774903
-10.559083
-15.502931
-19.16504
-19.897462
-19.409181
-18.798829
-17.578126
-15.014649
-10.253907
-6.103516
-5.615235
-4.516602
3.051758
12.145997
20.263673
22.460939
30.334475
41.564944
50.354007
44.616702
26.61133
1.77002
-9.277344
-7.263184
-4.821778
-6.408692
-8.483887
-9.338379
-9.58252
-9.58252
-7.69043
-3.78418
-1.159668
-0.12207
0.915527
1.89209
2.380371
1.953125
1.159668
0.549316
0.305176
0.305176
0.366211
0.183105
0.244141
-0.183105
-0.976563
-2.197266
-3.112793
-3.723145
-4.760742
-4.943848
-4.760742
-4.455567
-3.417969
-2.01416
-1.098633
-1.647949
-2.075195
-2.563477
-0.427246
0.976563
2.685547
2.807617
3.723145
3.479004
3.417969
2.01416
0
-1.159668
-1.525879
-1.098633
-0.549316
-1.098633
-1.586914
-1.525879
-2.258301
-3.417969
-2.075195
2.624512
4.882813
4.333496
2.563477
0.061035
-1.708984
-2.136231
-1.831055
0.549316
3.78418
5.67627
5.187989
2.563477
-0.549316
-2.746582
-3.356934
-2.624512
-1.098633
0.366211
1.464844
2.136231
2.258301
2.258301
2.990723
4.455567
5.737305
5.615235
3.845215
0.732422
-2.624512
-5.432129
-6.896973
